user_id,item_id,event_type,rating,timestamp,device,session_id,name,category,price,brand,rating_avg,popularity_score,created_at,user_activity_frequency,avg_rating_per_user,avg_rating_per_item,session_unique_items,session_interaction_count,price_bucket,is_rating_event,popularity_score_norm
U0002,P0018,purchase,,2026-01-19 03:42:16.003126,web,S9629,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,20,,2.4166666666666665,1,1,high,0,0.81
U0027,P0004,view,,2026-01-19 09:15:25.003126,mobile,S1608,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,23,3.4,3.5,2,2,high,0,0.96
U0040,P0007,view,,2026-01-19 09:05:47.003126,mobile,S8836,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,16,3.0,3.0,1,1,high,0,0.76
U0012,P0029,click,,2026-01-19 05:46:23.003126,web,S5912,Product_29,Electronics,553.27,BrandC,3.06,0.83,2026-01-20 02:06:43,13,3.3333333333333335,2.857142857142857,1,1,medium,0,0.83
U0030,P0009,rating,,2026-01-19 13:24:58.003126,web,S6496,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,14,3.6,2.4444444444444446,1,1,high,1,0.11
U0036,P0003,purchase,,2026-01-19 13:03:13.003126,web,S6604,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,22,3.111111111111111,2.75,1,1,high,0,0.94
U0048,P0027,view,,2026-01-19 05:16:50.003126,mobile,S4456,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,17,3.0,3.0,2,2,high,0,0.29
U0015,P0011,view,,2026-01-19 02:12:26.003126,web,S2915,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,29,3.857142857142857,3.0,1,1,medium,0,0.33
U0023,P0008,rating,4.0,2026-01-19 17:11:29.003126,mobile,S6623,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,15,2.5,3.3333333333333335,1,1,high,1,0.08
U0049,P0017,click,,2026-01-19 19:02:39.003126,web,S9435,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,31,3.0,1.8,1,1,low,0,0.29
U0048,P0009,click,,2026-01-19 14:59:50.003126,web,S5085,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,17,3.0,2.4444444444444446,1,1,high,0,0.11
U0037,P0003,view,,2026-01-19 08:14:03.003126,mobile,S8312,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,23,4.25,2.75,1,1,high,0,0.94
U0026,P0027,purchase,,2026-01-19 15:22:06.003126,web,S3770,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,22,1.75,3.0,1,1,high,0,0.29
U0043,P0024,view,,2026-01-19 11:39:44.003126,mobile,S5196,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,15,2.5,3.1666666666666665,1,1,low,0,0.59
U0022,P0001,click,,2026-01-19 10:51:19.003126,web,S3784,Product_1,Electronics,2946.08,BrandA,1.5,0.51,2026-01-20 02:06:43,19,3.3333333333333335,3.2857142857142856,1,1,high,0,0.51
U0005,P0024,click,,2026-01-19 16:06:44.003126,mobile,S5337,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,21,5.0,3.1666666666666665,1,1,low,0,0.59
U0015,P0015,view,,2026-01-19 06:04:11.003126,web,S7634,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,29,3.857142857142857,2.875,1,1,high,0,0.06
U0006,P0014,rating,5.0,2026-01-19 13:22:36.003126,mobile,S8699,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,16,4.666666666666667,2.5714285714285716,2,2,low,1,0.67
U0011,P0008,rating,4.0,2026-01-19 01:01:14.003126,web,S2721,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,26,2.6,3.3333333333333335,1,1,high,1,0.08
U0004,P0013,view,,2026-01-19 01:31:37.003126,mobile,S1570,Product_13,Clothing,4649.78,BrandC,1.91,0.57,2026-01-20 02:06:43,28,2.8333333333333335,2.6666666666666665,2,2,high,0,0.57
U0028,P0013,view,,2026-01-19 06:52:49.003126,mobile,S2692,Product_13,Clothing,4649.78,BrandC,1.91,0.57,2026-01-20 02:06:43,31,3.4285714285714284,2.6666666666666665,1,1,high,0,0.57
U0025,P0028,rating,4.0,2026-01-19 08:12:06.003126,mobile,S7189,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,27,3.3333333333333335,2.8333333333333335,1,1,medium,1,0.45
U0027,P0019,click,,2026-01-19 11:45:50.003126,web,S5817,Product_19,Sports,2663.91,BrandA,1.94,0.64,2026-01-20 02:06:43,23,3.4,2.875,1,1,high,0,0.64
U0050,P0004,click,,2026-01-19 03:20:50.003126,mobile,S5920,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,21,3.3333333333333335,3.5,1,1,high,0,0.96
U0011,P0002,click,,2026-01-19 19:10:18.003126,web,S9110,Product_2,Clothing,1310.82,BrandD,2.82,0.62,2026-01-20 02:06:43,26,2.6,2.2857142857142856,1,1,medium,0,0.62
U0026,P0014,view,,2026-01-19 03:00:38.003126,web,S2742,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,22,1.75,2.5714285714285716,1,1,low,0,0.67
U0003,P0028,rating,1.0,2026-01-19 11:32:29.003126,web,S8251,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,22,2.5714285714285716,2.8333333333333335,2,2,medium,1,0.45
U0032,P0008,click,,2026-01-19 12:30:30.003126,mobile,S4637,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,20,2.0,3.3333333333333335,2,2,high,0,0.08
U0028,P0007,view,,2026-01-19 02:39:26.003126,mobile,S9114,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,31,3.4285714285714284,3.0,2,2,high,0,0.76
U0032,P0017,view,,2026-01-19 12:10:34.003126,web,S5330,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,20,2.0,1.8,1,1,low,0,0.29
U0041,P0005,purchase,,2026-01-19 18:47:33.003126,mobile,S9407,Product_5,Electronics,1691.5,BrandB,2.13,0.45,2026-01-20 02:06:43,18,2.7142857142857144,3.875,1,1,medium,0,0.45
U0003,P0003,purchase,,2026-01-19 16:28:45.003126,web,S6332,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,22,2.5714285714285716,2.75,1,1,high,0,0.94
U0026,P0027,view,,2026-01-19 06:48:55.003126,mobile,S3415,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,22,1.75,3.0,1,1,high,0,0.29
U0005,P0024,purchase,,2026-01-19 06:52:13.003126,mobile,S9642,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,21,5.0,3.1666666666666665,1,1,low,0,0.59
U0018,P0018,click,,2026-01-19 06:53:56.003126,web,S2666,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,18,2.5,2.4166666666666665,1,1,high,0,0.81
U0016,P0019,purchase,,2026-01-19 06:14:57.003126,mobile,S7770,Product_19,Sports,2663.91,BrandA,1.94,0.64,2026-01-20 02:06:43,12,2.1666666666666665,2.875,1,1,high,0,0.64
U0024,P0022,rating,5.0,2026-01-19 01:48:02.003126,mobile,S5914,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,15,2.5,2.8,1,1,low,1,0.12
U0050,P0001,rating,4.0,2026-01-19 11:53:20.003126,web,S3926,Product_1,Electronics,2946.08,BrandA,1.5,0.51,2026-01-20 02:06:43,21,3.3333333333333335,3.2857142857142856,1,1,high,1,0.51
U0042,P0010,rating,3.0,2026-01-19 17:15:36.003126,web,S9535,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,21,3.5,3.5714285714285716,1,1,high,1,0.64
U0020,P0018,rating,2.0,2026-01-19 21:54:38.003126,mobile,S2828,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,23,2.5714285714285716,2.4166666666666665,1,1,high,1,0.81
U0036,P0007,rating,2.0,2026-01-19 16:07:40.003126,mobile,S4467,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,22,3.111111111111111,3.0,1,1,high,1,0.76
U0003,P0026,click,,2026-01-19 05:43:35.003126,web,S8433,Product_26,Books,3861.35,BrandB,2.75,0.74,2026-01-20 02:06:43,22,2.5714285714285716,2.5714285714285716,1,1,high,0,0.74
U0015,P0001,purchase,,2026-01-19 09:16:45.003126,web,S5151,Product_1,Electronics,2946.08,BrandA,1.5,0.51,2026-01-20 02:06:43,29,3.857142857142857,3.2857142857142856,1,1,high,0,0.51
U0001,P0030,view,,2026-01-19 19:30:02.003126,mobile,S1816,Product_30,Electronics,2032.86,BrandA,1.75,0.5,2026-01-20 02:06:43,19,1.5,3.0,1,1,high,0,0.5
U0021,P0021,click,,2026-01-19 00:44:38.003126,mobile,S5417,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,25,2.875,3.3333333333333335,1,1,medium,0,0.48
U0049,P0014,purchase,,2026-01-19 23:08:19.003126,web,S2896,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,31,3.0,2.5714285714285716,1,1,low,0,0.67
U0003,P0023,purchase,,2026-01-19 22:10:19.003126,web,S7535,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,22,2.5714285714285716,2.8333333333333335,1,1,high,0,0.87
U0042,P0023,rating,3.0,2026-01-19 08:59:19.003126,web,S4056,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,21,3.5,2.8333333333333335,1,1,high,1,0.87
U0025,P0020,purchase,,2026-01-19 14:30:02.003126,mobile,S1094,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,27,3.3333333333333335,2.3333333333333335,1,1,high,0,0.54
U0026,P0020,view,,2026-01-19 10:04:07.003126,mobile,S3640,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,22,1.75,2.3333333333333335,1,1,high,0,0.54
U0031,P0027,click,,2026-01-19 20:42:00.003126,web,S8483,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,23,3.4,3.0,1,1,high,0,0.29
U0035,P0023,purchase,,2026-01-19 10:35:40.003126,mobile,S6448,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,16,4.0,2.8333333333333335,2,3,high,0,0.87
U0046,P0026,rating,4.0,2026-01-19 13:05:52.003126,mobile,S5972,Product_26,Books,3861.35,BrandB,2.75,0.74,2026-01-20 02:06:43,17,2.2,2.5714285714285716,1,1,high,1,0.74
U0044,P0021,view,,2026-01-19 03:38:34.003126,mobile,S3967,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,23,2.2857142857142856,3.3333333333333335,1,1,medium,0,0.48
U0036,P0015,purchase,,2026-01-19 01:39:49.003126,mobile,S3241,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,22,3.111111111111111,2.875,1,1,high,0,0.06
U0013,P0005,click,,2026-01-19 19:07:28.003126,mobile,S1369,Product_5,Electronics,1691.5,BrandB,2.13,0.45,2026-01-20 02:06:43,11,2.5,3.875,2,2,medium,0,0.45
U0002,P0007,view,,2026-01-19 14:18:07.003126,mobile,S4753,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,20,,3.0,1,1,high,0,0.76
U0040,P0014,click,,2026-01-19 03:27:03.003126,web,S4560,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,16,3.0,2.5714285714285716,1,1,low,0,0.67
U0004,P0028,purchase,,2026-01-19 18:08:59.003126,mobile,S4982,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,28,2.8333333333333335,2.8333333333333335,1,1,medium,0,0.45
U0037,P0001,purchase,,2026-01-19 23:58:40.003126,web,S5960,Product_1,Electronics,2946.08,BrandA,1.5,0.51,2026-01-20 02:06:43,23,4.25,3.2857142857142856,1,1,high,0,0.51
U0022,P0028,view,,2026-01-19 05:14:26.003126,mobile,S7874,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,19,3.3333333333333335,2.8333333333333335,1,1,medium,0,0.45
U0014,P0021,purchase,,2026-01-19 16:56:28.003126,web,S3475,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,16,2.5,3.3333333333333335,1,1,medium,0,0.48
U0022,P0016,rating,5.0,2026-01-19 23:39:45.003126,web,S5051,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,19,3.3333333333333335,2.75,1,1,high,1,0.53
U0030,P0026,rating,2.0,2026-01-19 03:47:13.003126,web,S2946,Product_26,Books,3861.35,BrandB,2.75,0.74,2026-01-20 02:06:43,14,3.6,2.5714285714285716,1,1,high,1,0.74
U0036,P0026,view,,2026-01-19 03:49:23.003126,web,S5977,Product_26,Books,3861.35,BrandB,2.75,0.74,2026-01-20 02:06:43,22,3.111111111111111,2.5714285714285716,1,1,high,0,0.74
U0036,P0019,rating,1.0,2026-01-19 06:41:40.003126,mobile,S4340,Product_19,Sports,2663.91,BrandA,1.94,0.64,2026-01-20 02:06:43,22,3.111111111111111,2.875,1,1,high,1,0.64
U0025,P0025,click,,2026-01-19 15:31:53.003126,web,S5141,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,27,3.3333333333333335,2.6666666666666665,1,1,medium,0,0.84
U0018,P0001,click,,2026-01-19 14:12:57.003126,mobile,S8362,Product_1,Electronics,2946.08,BrandA,1.5,0.51,2026-01-20 02:06:43,18,2.5,3.2857142857142856,1,1,high,0,0.51
U0001,P0025,purchase,,2026-01-19 16:57:31.003126,mobile,S3623,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,19,1.5,2.6666666666666665,1,1,medium,0,0.84
U0025,P0010,view,,2026-01-19 05:18:09.003126,web,S6550,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,27,3.3333333333333335,3.5714285714285716,1,1,high,0,0.64
U0020,P0020,rating,3.0,2026-01-19 06:30:13.003126,web,S2978,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,23,2.5714285714285716,2.3333333333333335,1,1,high,1,0.54
U0005,P0021,rating,,2026-01-19 11:39:36.003126,mobile,S5488,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,21,5.0,3.3333333333333335,1,1,medium,1,0.48
U0043,P0010,rating,3.0,2026-01-19 12:31:30.003126,mobile,S8888,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,15,2.5,3.5714285714285716,2,2,high,1,0.64
U0007,P0011,click,,2026-01-19 20:36:30.003126,mobile,S4727,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,24,2.4285714285714284,3.0,1,1,medium,0,0.33
U0026,P0015,rating,1.0,2026-01-19 21:46:06.003126,web,S9631,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,22,1.75,2.875,1,1,high,1,0.06
U0049,P0015,click,,2026-01-19 07:52:37.003126,mobile,S4003,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,31,3.0,2.875,2,2,high,0,0.06
U0022,P0030,view,,2026-01-19 18:11:07.003126,web,S7365,Product_30,Electronics,2032.86,BrandA,1.75,0.5,2026-01-20 02:06:43,19,3.3333333333333335,3.0,1,1,high,0,0.5
U0046,P0024,rating,1.0,2026-01-19 02:46:25.003126,web,S8829,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,17,2.2,3.1666666666666665,1,1,low,1,0.59
U0005,P0009,purchase,,2026-01-19 02:40:48.003126,mobile,S1151,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,21,5.0,2.4444444444444446,1,1,high,0,0.11
U0020,P0009,view,,2026-01-19 13:21:26.003126,mobile,S2091,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,23,2.5714285714285716,2.4444444444444446,1,1,high,0,0.11
U0039,P0009,rating,4.0,2026-01-19 07:26:06.003126,web,S7589,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,30,2.625,2.4444444444444446,1,1,high,1,0.11
U0024,P0006,view,,2026-01-19 21:51:00.003126,mobile,S9351,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,15,2.5,3.0,3,3,high,0,0.57
U0028,P0020,purchase,,2026-01-19 13:51:57.003126,mobile,S7659,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,31,3.4285714285714284,2.3333333333333335,1,1,high,0,0.54
U0014,P0011,view,,2026-01-19 05:34:23.003126,web,S1962,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,16,2.5,3.0,1,1,medium,0,0.33
U0028,P0012,purchase,,2026-01-19 23:31:15.003126,mobile,S5435,Product_12,Sports,3393.42,BrandB,4.74,0.59,2026-01-20 02:06:43,31,3.4285714285714284,2.8333333333333335,2,2,high,0,0.59
U0031,P0029,rating,4.0,2026-01-19 22:27:46.003126,mobile,S1483,Product_29,Electronics,553.27,BrandC,3.06,0.83,2026-01-20 02:06:43,23,3.4,2.857142857142857,1,1,medium,1,0.83
U0010,P0018,rating,2.0,2026-01-19 21:45:53.003126,mobile,S8007,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,19,2.5714285714285716,2.4166666666666665,1,1,high,1,0.81
U0015,P0020,click,,2026-01-19 03:03:14.003126,web,S1175,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,29,3.857142857142857,2.3333333333333335,1,1,high,0,0.54
U0009,P0015,click,,2026-01-19 19:37:29.003126,mobile,S5842,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,16,4.5,2.875,1,1,high,0,0.06
U0045,P0018,rating,3.0,2026-01-19 14:44:26.003126,mobile,S5228,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,23,2.5,2.4166666666666665,1,1,high,1,0.81
U0021,P0007,rating,1.0,2026-01-19 04:12:12.003126,web,S1676,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,25,2.875,3.0,1,1,high,1,0.76
U0042,P0002,rating,2.0,2026-01-19 22:08:22.003126,mobile,S7212,Product_2,Clothing,1310.82,BrandD,2.82,0.62,2026-01-20 02:06:43,21,3.5,2.2857142857142856,1,1,medium,1,0.62
U0016,P0006,view,,2026-01-19 01:02:24.003126,mobile,S4158,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,12,2.1666666666666665,3.0,1,1,high,0,0.57
U0023,P0022,click,,2026-01-19 06:44:04.003126,web,S2434,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,15,2.5,2.8,1,1,low,0,0.12
U0036,P0029,click,,2026-01-20 00:15:37.003126,web,S9775,Product_29,Electronics,553.27,BrandC,3.06,0.83,2026-01-20 02:06:43,22,3.111111111111111,2.857142857142857,1,1,medium,0,0.83
U0038,P0008,view,,2026-01-19 23:28:57.003126,mobile,S9458,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,19,3.3333333333333335,3.3333333333333335,1,1,high,0,0.08
U0049,P0015,rating,3.0,2026-01-19 08:03:14.003126,web,S4463,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,31,3.0,2.875,1,1,high,1,0.06
U0045,P0007,purchase,,2026-01-19 19:23:35.003126,web,S4394,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,23,2.5,3.0,1,1,high,0,0.76
U0044,P0015,purchase,,2026-01-19 14:49:13.003126,mobile,S8813,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,23,2.2857142857142856,2.875,2,2,high,0,0.06
U0007,P0026,purchase,,2026-01-19 17:01:56.003126,web,S4919,Product_26,Books,3861.35,BrandB,2.75,0.74,2026-01-20 02:06:43,24,2.4285714285714284,2.5714285714285716,1,1,high,0,0.74
U0033,P0029,view,,2026-01-19 03:04:04.003126,web,S9141,Product_29,Electronics,553.27,BrandC,3.06,0.83,2026-01-20 02:06:43,12,1.5,2.857142857142857,1,1,medium,0,0.83
U0044,P0020,rating,,2026-01-19 20:14:43.003126,web,S4289,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,23,2.2857142857142856,2.3333333333333335,1,1,high,1,0.54
U0001,P0011,purchase,,2026-01-19 10:41:57.003126,mobile,S5633,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,19,1.5,3.0,1,1,medium,0,0.33
U0048,P0006,purchase,,2026-01-19 14:25:03.003126,mobile,S4101,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,17,3.0,3.0,1,1,high,0,0.57
U0012,P0023,purchase,,2026-01-19 12:03:56.003126,mobile,S3753,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,13,3.3333333333333335,2.8333333333333335,1,1,high,0,0.87
U0004,P0007,purchase,,2026-01-19 14:19:39.003126,web,S2387,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,28,2.8333333333333335,3.0,1,1,high,0,0.76
U0039,P0024,view,,2026-01-19 10:40:49.003126,mobile,S5881,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,30,2.625,3.1666666666666665,1,1,low,0,0.59
U0023,P0004,view,,2026-01-19 15:08:53.003126,web,S8764,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,15,2.5,3.5,2,2,high,0,0.96
U0018,P0014,rating,,2026-01-19 13:19:00.003126,web,S9666,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,18,2.5,2.5714285714285716,1,1,low,1,0.67
U0035,P0030,view,,2026-01-19 19:03:48.003126,web,S7536,Product_30,Electronics,2032.86,BrandA,1.75,0.5,2026-01-20 02:06:43,16,4.0,3.0,1,1,high,0,0.5
U0045,P0007,click,,2026-01-19 06:15:17.003126,web,S7751,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,23,2.5,3.0,1,1,high,0,0.76
U0037,P0016,purchase,,2026-01-19 10:43:47.003126,web,S3525,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,23,4.25,2.75,1,1,high,0,0.53
U0019,P0027,rating,2.0,2026-01-19 06:34:55.003126,web,S5826,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,16,2.3333333333333335,3.0,1,1,high,1,0.29
U0031,P0007,click,,2026-01-19 23:27:34.003126,web,S8077,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,23,3.4,3.0,2,2,high,0,0.76
U0003,P0004,view,,2026-01-19 09:25:37.003126,mobile,S9919,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,22,2.5714285714285716,3.5,1,1,high,0,0.96
U0034,P0004,purchase,,2026-01-19 08:31:56.003126,mobile,S3896,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,20,5.0,3.5,1,1,high,0,0.96
U0017,P0024,purchase,,2026-01-19 16:29:56.003126,mobile,S7088,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,14,1.0,3.1666666666666665,1,1,low,0,0.59
U0031,P0022,purchase,,2026-01-20 00:38:39.003126,web,S1308,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,23,3.4,2.8,1,1,low,0,0.12
U0010,P0018,purchase,,2026-01-19 08:25:00.003126,mobile,S1036,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,19,2.5714285714285716,2.4166666666666665,1,1,high,0,0.81
U0025,P0028,rating,3.0,2026-01-19 17:43:00.003126,web,S2820,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,27,3.3333333333333335,2.8333333333333335,1,1,medium,1,0.45
U0023,P0016,purchase,,2026-01-19 23:30:11.003126,mobile,S3436,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,15,2.5,2.75,1,1,high,0,0.53
U0009,P0010,view,,2026-01-19 17:17:22.003126,web,S7696,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,16,4.5,3.5714285714285716,1,1,high,0,0.64
U0050,P0025,rating,3.0,2026-01-19 07:28:03.003126,web,S8530,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,21,3.3333333333333335,2.6666666666666665,1,1,medium,1,0.84
U0035,P0015,rating,4.0,2026-01-19 21:06:50.003126,mobile,S4740,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,16,4.0,2.875,1,1,high,1,0.06
U0038,P0014,click,,2026-01-19 02:15:24.003126,web,S4424,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,19,3.3333333333333335,2.5714285714285716,1,1,low,0,0.67
U0040,P0022,click,,2026-01-19 01:00:12.003126,mobile,S5934,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,16,3.0,2.8,1,1,low,0,0.12
U0032,P0014,click,,2026-01-19 09:02:35.003126,web,S2705,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,20,2.0,2.5714285714285716,1,1,low,0,0.67
U0021,P0027,rating,3.0,2026-01-19 19:52:58.003126,mobile,S5951,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,25,2.875,3.0,2,2,high,1,0.29
U0027,P0028,click,,2026-01-19 07:45:12.003126,mobile,S6767,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,23,3.4,2.8333333333333335,1,1,medium,0,0.45
U0019,P0017,purchase,,2026-01-19 18:00:44.003126,mobile,S3259,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,16,2.3333333333333335,1.8,1,1,low,0,0.29
U0003,P0004,purchase,,2026-01-19 14:50:23.003126,web,S5294,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,22,2.5714285714285716,3.5,1,1,high,0,0.96
U0001,P0027,purchase,,2026-01-19 23:58:42.003126,web,S2643,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,19,1.5,3.0,1,1,high,0,0.29
U0018,P0011,purchase,,2026-01-19 23:49:17.003126,mobile,S9701,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,18,2.5,3.0,2,2,medium,0,0.33
U0026,P0022,click,,2026-01-19 18:35:27.003126,web,S6385,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,22,1.75,2.8,1,1,low,0,0.12
U0014,P0011,click,,2026-01-19 18:19:35.003126,web,S9800,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,16,2.5,3.0,1,1,medium,0,0.33
